PF11730	27
PF11738	24.1
PF11736	22
PF11737	25
PF11743	25
PF11742	32
PF11746	21.2
PF11745	22
PF11749	25
PF11748	25
PF11750	23
PF11752	22.3
PF11753	24
PF11755	30
PF11769	26.1
PF11771	25
PF11777	27
PF11780	25.9
PF11782	25
PF11784	25
PF11795	22
PF11796	26.6
PF11804	26.8
PF11805	25
PF03891	25
PF11809	25
PF11811	25
PF11810	25
PF11812	26.5
PF11813	25.2
PF11814	25
PF11815	25
PF11820	25
PF03904	30
PF11818	28.6
PF11824	27.2
PF11827	25.5
PF11828	25
PF11829	28.3
PF11830	25
PF11832	26.8
PF11840	26.2
PF11842	27.6
PF11843	28.4
PF11844	27.4
PF11848	27.3
PF11849	27.2
PF11850	25
PF11851	25.1
PF11853	26.1
PF11855	28.6
PF11856	25
PF11857	26.5
PF11858	27
PF11859	33.2
PF11861	25
PF11862	28.9
PF11864	28.1
PF11866	25
PF11868	25
PF11869	38.8
PF11871	27.8
PF11872	31.3
PF11874	28.2
PF11877	25.9
PF11879	25
PF11880	25
PF11882	25
PF11883	28.9
PF11884	27
PF11885	25
PF11888	29.9
PF11890	31.4
PF11893	27.1
PF11897	25
PF11898	25
PF11899	28.2
PF11900	24.9
PF11902	25
PF11905	27.1
PF11906	26
PF11907	27.7
PF11911	39.1
PF11913	25
PF11914	26.7
PF11915	27
PF11917	25.8
PF11920	25
PF11922	25
PF11925	25
PF11926	26.1
PF11928	25
PF11929	26.9
PF11932	32.6
PF11934	26.3
PF11937	25
PF11938	21.1
PF11940	28.6
PF17432	24
PF11941	22
PF03984	22
PF11943	25
PF11944	27.4
PF11946	31.3
PF11947	25
PF11948	25
PF11949	25.1
PF11950	25
PF03988	28.2
PF11953	22.7
PF11954	29.3
PF11959	29.6
PF11960	27.8
PF11961	29.7
PF11965	27.4
PF03990	11
PF11980	28.5
PF11981	29.2
PF11982	31.5
PF11990	27.8
PF11994	29.5
PF03993	23.9
PF11995	25
PF11997	23.3
PF11998	27.1
PF12001	23.3
PF12005	25
PF01784	23.4
PF03994	26
PF12006	27.2
PF12007	25
PF12010	24.4
PF12012	29.7
PF12021	25
PF12023	25
PF12024	23.4
PF12027	25
PF12028	27.6
PF12029	25
PF12030	25
PF12033	27.5
PF12036	29.3
PF12039	25
PF12040	25
PF12043	25.9
PF12045	29.5
PF12048	29.8
PF12049	25
PF12051	27.6
PF12054	26.2
PF12055	25
PF12056	25
PF04007	22
PF12059	27.9
PF12060	28.2
PF12064	27
PF12065	25
PF12069	27
PF12071	26.5
PF12073	20.3
PF12077	28.5
PF12078	26.2
PF12079	34.1
PF04009	32.7
PF12083	27.2
PF12084	25
PF12085	26.3
PF12086	26.9
PF12087	25
PF12088	25
PF12089	22.2
PF12091	25
PF12092	23.2
PF04010	29.4
PF12094	25
PF12096	25
PF12097	26.6
PF12098	25
PF12099	21.1
PF12100	25
PF12101	25
PF12112	25
PF12119	25
PF12128	31
PF12131	28.5
PF12132	25
PF04019	25
PF12157	25
PF12158	25.3
PF12159	25
PF12200	29.8
PF12204	22
PF12206	25
PF12207	26.5
PF12208	22.3
PF12223	21
PF12227	23.7
PF12228	20.4
PF12239	23.6
PF12244	24.3
PF12263	27
PF12268	25
PF12266	25
PF12267	25
PF12274	24.8
PF12275	15
PF12276	24.5
PF12277	24.9
PF12279	22.2
PF04015	24
PF12286	22.2
PF12291	27
PF12292	27
PF12294	27
PF12299	10
PF12302	27.8
PF12305	25
PF12307	24
PF12311	23
PF12321	25
PF12337	25
PF12340	31
PF04016	23
PF12342	25
PF12345	24.9
PF12182	22.7
PF12358	27.6
PF12359	25
PF12362	30.2
PF12364	20.6
PF12365	21.2
PF04033	25.9
PF12375	22.4
PF12376	25
PF12392	22.1
PF12394	27
PF12395	23.3
PF12396	24.8
PF04017	29.9
PF12398	25
PF12404	25
PF12406	23
PF12408	25
PF12412	27
PF12416	26
PF12417	22
PF12419	27.6
PF12420	34
PF12425	22.3
PF12426	22
PF12428	24.3
PF12429	25
PF12435	23
PF12438	27
PF12442	24.3
PF12446	25
PF12447	27
PF12449	27
PF12452	25
PF12458	25
PF12461	23.5
PF12463	27
PF12472	21
PF12473	27
PF12494	27
PF12476	22
PF12479	25
PF12481	27
PF12482	26.9
PF12487	22.3
PF12488	21.9
PF12499	24
PF12501	24.1
PF12493	22
PF04027	25
PF12502	25
PF12505	24.1
PF12506	27.2
PF12509	28.5
PF12511	22
PF12512	25
PF12514	22.5
PF12516	23
PF12517	25
PF12518	27
PF12520	25
PF29418	25
PF12521	22
PF12523	22.8
PF12525	22.1
PF12527	23.8
PF12526	25
PF04123	28.3
PF12530	30.3
PF12531	25
PF12536	22
PF12540	22.6
PF12541	23.9
PF12543	22
PF12545	27
PF04028	26.8
PF12548	25
PF12552	24
PF12553	27.2
PF12558	22.5
PF12565	25
PF12566	27
PF12570	25
PF12572	23.7
PF12576	27
PF12579	25
PF12581	25
PF12582	28.5
PF12585	25
PF12586	26.6
PF12587	29
PF12591	27
PF12594	24
PF12599	25
PF12600	20.5
PF12607	25
PF12609	27.3
PF12616	27
PF12620	22.1
PF04070	25
PF12635	27
PF12636	27
PF12644	24.4
PF12646	27
PF12650	28.1
PF12653	27.9
PF12654	27
PF12663	25
PF12664	22
PF12668	25
PF12670	31.3
PF12672	25.1
PF12675	22.6
PF12677	25.1
PF12683	24.6
PF12684	26
PF12686	21
PF12687	24.1
PF12290	26
PF12707	22.5
PF12712	27
PF12713	21
PF12720	25
PF12723	28.7
PF12725	28
PF11656	27
PF12758	25
PF12823	27
PF12825	25
PF12842	27
PF04037	26.7
PF12863	23
PF12864	24.9
PF12866	27
PF18003	27
PF12868	7.9
PF12873	27
PF12875	25
PF12883	14
PF12889	26.8
PF22219	27
PF04063	33.2
PF12903	26
PF12915	25
PF12916	22
PF12927	7.9
PF12930	25
PF12939	27
PF12943	22
PF04064	24.6
PF12952	27
PF12953	28.5
PF12954	25
PF12956	25
PF12957	27.5
PF12958	39
PF12959	30
PF12960	25
PF12961	22.9
PF12962	27
PF12963	25
PF12964	22.1
PF12965	23
PF12967	27
PF12968	27
PF12969	24.6
PF12970	27.8
PF12975	24
PF04074	26.5
PF12976	27
PF21441	27.6
PF12977	27
PF12978	25
PF12979	27
PF12980	27
PF12981	30.9
PF12982	25
PF12983	43.3
PF12984	27
PF12985	24.5
PF12986	22
PF12987	27
PF12989	27
PF12990	28.3
PF12991	27
PF12992	27.2
PF12993	27.9
PF12994	27
PF12995	27
PF12997	27
PF07066	22.1
PF13024	21.7
PF13021	23
PF13025	25
PF13026	31.8
PF13027	21.8
PF13028	25
PF04087	23.9
PF13029	22.8
PF13030	24
PF13031	22.3
PF13033	25
PF13034	25
PF13035	25
PF13038	23.4
PF13039	27
PF13042	25
PF13043	26.4
PF13045	27
PF13046	25
PF13047	27
PF13048	22.8
PF13077	25
PF13049	37.8
PF13050	25
PF13051	23.1
PF13052	25
PF13053	25
PF13054	26.9
PF13079	28.3
PF13055	25.1
PF13056	27.7
PF13057	28.7
PF13058	27.3
PF13060	25
PF13059	25
PF13061	27
PF13062	21
PF13063	25
PF13080	26.4
PF13064	27
PF13065	30.3
PF13066	25
PF13067	25
PF13082	25
PF13068	25
PF13069	25
PF13070	25
PF13071	27
PF13073	22.5
PF13074	25
PF13075	25
PF13081	27
PF13078	25
PF13084	27
PF13099	27.7
PF13101	15
PF13135	25
PF13134	25
PF13133	27
PF13132	28.2
PF13131	28.1
PF13130	25
PF13129	22
PF13128	23.7
PF13127	22
PF13104	22.3
PF13125	26.3
PF13105	25
PF13142	22.9
PF13106	25
PF13124	25
PF13107	27
PF13112	22.1
PF13110	25
PF13152	27.6
PF13108	27.5
PF04149	24
PF13113	21.1
PF13118	26.2
PF13119	25
PF13120	25
PF13126	25
PF13121	25
PF13122	27
PF13123	25
PF13141	25
PF13140	25
PF13139	25
PF13137	25
PF13136	22.1
PF13153	25
PF13143	27
PF13148	27
PF13151	32.2
PF13154	24.5
PF13158	28.3
PF13159	25
PF13160	34.3
PF13161	22
PF13162	27.9
PF13163	30
PF13170	28.1
PF13171	27
PF13178	22.1
PF13179	27
PF13182	27
PF04165	24
PF13194	30
PF13195	22.2
PF13196	28
PF13197	26.9
PF13198	23.2
PF13200	27
PF13209	21.6
PF13210	25
PF13211	26.5
PF04167	23
PF13212	22.7
PF13213	25
PF13214	25
PF13215	25
PF13216	25
PF13217	25
PF22789	28.4
PF13218	27
PF13219	25
PF13220	25
PF13221	25
PF13222	25.2
PF13223	25.6
PF13224	23.8
PF13226	21.3
PF13228	22.1
PF13251	27
PF13253	21.8
PF13254	24
PF13255	22.8
PF13256	22.1
PF13257	25
PF13258	25
PF13261	25
PF13264	25
PF13265	23.6
PF13266	23
PF13267	25
PF13268	27
PF04175	25
PF13269	28.1
PF13271	27
PF13273	32.1
PF13282	22
PF13284	24.6
PF13285	28.8
PF13293	22.3
PF13294	25
PF13295	25
PF13300	25
PF13301	31.4
PF13311	22.9
PF13312	25.3
PF13313	28.4
PF13314	25.4
PF13321	22.4
PF13315	24.1
PF13316	25
PF13317	27
PF13319	22.7
PF13322	22.2
PF13331	25
PF13334	23.8
PF13340	34.3
PF13349	22.9
PF13351	22
PF13352	27.9
PF13388	27
PF13389	27
PF13390	27
PF04214	27
PF13422	27
PF13430	23.3
PF13438	24
PF13448	27
PF13475	24.9
PF13493	28.4
PF13494	27
PF04217	23.6
PF13496	27
PF13497	27
PF13498	27
PF13503	25.8
PF13511	22
PF13526	25
PF13548	27.5
PF13552	27
PF13559	24.8
PF04219	25
PF13566	27
PF13567	31.6
PF13569	27
PF13571	25.2
PF13572	26.5
PF13575	29
PF13590	32.8
PF13595	31.1
PF13598	31.8
PF13600	27
PF13605	30
PF13628	27
PF13635	28.1
PF13642	27
PF13643	26.2
PF13660	23
PF13663	27
PF13664	24.6
PF13680	27
PF13687	27
PF13689	24.9
PF13698	28.9
PF13700	27.4
PF13709	25.9
PF04222	23.7
PF13711	23
PF13747	27.2
PF13752	25
PF13761	23
PF13763	25
PF13767	25.8
PF13770	25
PF04224	27
PF13773	25
PF13775	27
PF13776	25
PF13778	27
PF13779	27.3
PF13780	25
PF13783	25
PF13785	25
PF13786	30.1
PF04235	23.6
PF13788	25
PF13789	25.4
PF13803	25
PF13810	39.5
PF13811	25
PF13821	29
PF13827	25
PF13828	35
PF13829	30
PF13830	27.8
PF13834	25
PF13836	27
PF13846	25
PF13852	24.9
PF10670	34
PF13858	32.3
PF04238	30.5
PF13863	29.7
PF13875	35.1
PF04239	23.6
PF13915	21.2
PF13926	27
PF13937	30
PF13938	23.5
PF13946	23.2
PF13948	21.5
PF13952	30.6
PF13960	27
PF13961	27
PF13968	27
PF13970	23.4
PF13973	28.2
PF13978	27
PF13986	22
PF13988	25.9
PF10774	23.5
PF14004	27
PF14012	27
PF04241	25
PF14014	27
PF14015	24.7
PF14016	27
PF14017	27
PF14018	25.3
PF14019	27
PF14020	27
PF14022	27
PF04242	25
PF14024	27
PF14025	27
PF14029	27
PF14030	30.1
PF14033	26.7
PF21666	27.4
PF14042	27
PF14053	27
PF14054	28.5
PF14056	27
PF14059	27
PF14060	23.9
PF14062	27
PF14063	27
PF14066	27
PF14074	27.8
PF14076	25
PF14078	22.8
PF14079	27
PF14080	27
PF14081	28
PF14084	27
PF14085	27
PF14086	27
PF14087	27.8
PF14088	27
PF14091	28.9
PF14093	29.7
PF14094	27
PF14096	27
PF14101	27
PF14103	30.2
PF14104	25.4
PF14105	25.3
PF14106	25
PF14107	26.3
PF14110	27
PF14111	27.2
PF14112	27
PF14114	25.8
PF14117	27
PF14119	27
PF04250	23
PF14123	27
PF14124	27
PF14125	23
PF14126	27
PF14127	27
PF14128	27
PF14129	27
PF14131	27
PF14132	27
PF14133	27
PF14134	27
PF14135	27
PF14136	23
PF14137	23.2
PF14146	27
PF14154	27
PF14155	27
PF14172	25
PF14187	27
PF14188	27
PF14189	27
PF14190	27
PF14192	27
PF14193	27
PF14195	25
PF14199	27
PF14201	27
PF04254	28.1
PF14208	25
PF14209	27
PF14210	27
PF14213	23
PF14216	25
PF14217	27
PF14219	27.2
PF14220	28.6
PF04255	23.6
PF14221	27.6
PF14224	27
PF14229	23.2
PF14230	27
PF14232	25
PF14233	27
PF14234	28.5
PF14235	27
PF04256	27
PF14238	25
PF14242	25
PF14247	29.6
PF14248	26.5
PF14252	24.6
PF14254	27.2
PF14257	27.7
PF14258	30.4
PF29026	27
PF14261	25
PF11611	25.9
PF14263	25.5
PF14265	25.4
PF14267	27
PF14270	25
PF14271	27
PF04260	25
PF14273	27
PF14275	25
PF14276	27.5
PF14277	26.9
PF14280	24.3
PF14285	22.1
PF14287	25
PF14289	25
PF14291	22.3
PF14294	25
PF14301	25
PF14302	25
PF14309	25.7
PF14311	24.5
PF04282	25
PF14315	29.4
PF14316	27.2
PF14321	25
PF14325	27
PF14326	27
PF14328	27
PF14329	27.6
PF14330	27
PF14333	25
PF14334	27
PF14335	29.9
PF14339	29.6
PF14340	24.5
PF14342	27
PF14344	30.6
PF14346	27.9
PF14347	28
PF04269	27
PF14351	30.4
PF14352	25.2
PF14356	28.3
PF14357	27
PF14358	26.7
PF14359	22
PF14362	31.3
PF14364	22
PF04284	26.5
PF14366	26
PF14367	23.5
PF14371	21.6
PF14385	27
PF14386	28.9
PF14387	27
PF14388	25
PF14390	27
PF14391	32.1
PF14393	25
PF14394	30
PF14415	19
PF14467	25
PF14468	22.7
PF14471	27.8
PF14472	15
PF04276	26.2
PF14478	23.8
PF14485	27.8
PF14486	32.5
PF14488	30
PF14491	27
PF14494	21
PF14499	24
PF14505	24.9
PF20999	27
PF14530	28.8
PF04285	27
PF14534	25.2
PF14536	24
PF14539	25
PF14544	28.8
PF14563	31.6
PF14584	27.4
PF14590	27.2
PF04286	33.8
PF14614	27
PF14618	27
PF14627	28.2
PF14628	25
PF14643	30.4
PF14644	27.5
PF14652	26.7
PF14660	22.4
PF14673	27
PF04287	25
PF14687	25.5
PF14688	24
PF14692	25
PF14713	27
PF14717	25
PF14725	27
PF14729	25
PF14730	22.6
PF14734	24.4
PF14737	25
PF14740	25
PF14739	26.6
PF14747	25.9
PF14751	23
PF14771	22.5
PF14793	25
PF14794	25
PF20766	24.8
PF04289	24
PF14800	25
PF14831	25.6
PF14846	24
PF14868	25
PF14869	27.8
PF14879	27
PF14898	27
PF14899	27
PF14900	27
PF14902	27
PF14906	25
PF14937	27
PF14946	29.6
PF14950	27
PF14951	27
PF14953	25
PF14956	27.3
PF14969	27
PF14975	27
PF14986	27
PF14988	24.5
PF14990	27
PF15006	27
PF15008	27
PF29669	27
PF15012	27
PF15022	27
PF15023	27
PF15030	29
PF15031	27
PF15032	27
PF15039	28.1
PF15046	27
PF15047	28.6
PF15049	29.2
PF15054	28.3
PF15057	27
PF04304	35.1
PF15076	27
PF15078	27
PF15080	27
PF15081	27
PF15082	27
PF04305	34.3
PF15084	27
PF15087	27
PF15090	27
PF15091	27
PF15094	27
PF15112	27
PF04306	29.4
PF15118	27
PF15123	27
PF15130	27
PF15131	27
PF15132	27
PF15143	27
PF15144	27
PF15145	27
PF15147	27
PF15167	27
PF15232	27
PF15248	27
PF15252	27
PF04311	27.2
PF15257	27
PF15262	27
PF15266	27
PF15283	34.2
PF15366	26.5
PF15371	34
PF04312	28
PF15372	27
PF15376	27
PF15377	28
PF15378	27
PF15379	27
PF15380	22
PF15382	27
PF15387	32.1
PF15389	27
PF15391	25
PF15393	27
PF15394	27
PF15397	34.9
PF15398	31.7
PF15399	27
PF15414	27
PF15416	28.9
PF15417	25
PF15418	27
PF15425	24.9
PF15429	26
PF15442	27
PF04317	25
PF15443	25
PF15451	28
PF15464	27
PF15465	27
PF15466	27
PF15468	27
PF15470	27
PF15472	27
PF15479	27
PF15480	26
PF15483	27
PF15484	27
PF15485	27
PF15486	27
PF15488	27
PF15496	23.4
PF15504	27
PF15507	27.9
PF04325	25
PF15509	27
PF15513	27.4
PF15525	23.3
PF15546	27
PF15548	27
PF15551	27
PF15552	27
PF15555	27
PF15558	27
PF15559	27
PF15576	27
PF15578	27
PF15668	25
PF15679	27
PF15697	24
PF15700	27
PF15701	27
PF15709	27
PF15716	28
PF15720	27
PF15726	27
PF15727	27
PF15728	27
PF04318	25
PF15730	27
PF15732	27
PF15733	27
PF15735	27
PF15736	27.2
PF15737	27
PF15742	31.3
PF15747	27
PF15752	27
PF15755	27
PF15756	30.7
PF15762	27
PF15763	27
PF15764	27
PF15765	27
PF15766	27
PF15769	28.6
PF15770	27
PF15774	27
PF15775	27
PF15787	22.9
PF15788	6.8
PF15797	27
PF15813	27
PF15821	27
PF15829	27
PF15830	27
PF15833	27
PF15835	27
PF15842	27
PF15843	27
PF15846	27
PF15849	27
PF15851	27
PF15852	27
PF15855	27
PF15856	27.9
PF15860	26.7
PF15866	26
PF04322	27
PF15873	27
PF15875	27
PF15876	27
PF15881	25
PF15882	31.2
PF15883	27
PF15889	23.9
PF15893	27
PF15897	27
PF15916	25
PF15918	28.5
PF15923	34.8
PF15928	27
PF15931	23.8
PF15932	27
PF15936	28.7
PF04332	27
PF15938	27
PF15942	25
PF15944	27
PF15946	27
PF15947	27
PF15948	25
PF15949	27
PF15950	27
PF15956	25
PF15958	27
PF15959	27
PF15960	30.1
PF15961	25
PF15962	27
PF15973	21
PF15983	27
PF15989	27
PF15992	23.9
PF15994	27
PF15995	27
PF15997	27
PF15998	27
PF15999	25
PF16001	27.6
PF16003	27
PF16007	34.4
PF16008	27
PF16009	27
PF04334	25
PF16012	24.5
PF16013	27.9
PF16022	24.1
PF16023	25
PF20264	24.2
PF16024	24.2
PF20942	30
PF20943	24.5
PF16027	27
PF16029	27
PF16032	27
PF16033	27
PF16037	31.5
PF16039	27
PF16042	25
PF16043	34.8
PF16044	28
PF22795	27
PF16051	27
PF16055	27
PF16056	27
PF04337	25
PF16057	28.8
PF16060	27
PF16061	27
PF16063	27.9
PF16064	25
PF16065	27
PF16066	27
PF16067	27
PF04338	21.1
PF16068	34.7
PF16069	27
PF16071	25
PF16072	27.6
PF16075	30
PF16086	29.4
PF16087	22.6
PF16089	25.6
PF16091	27
PF16103	25
PF16105	25.9
PF16106	27
PF16107	22.7
PF16108	22
PF16109	29.4
PF16110	23.3
PF16111	25.5
PF04467	25
PF16112	23.5
PF16115	27
PF16116	29.2
PF16117	23.1
PF16118	27.8
PF16119	25
PF16120	27
PF16125	25
PF16126	26.6
PF16127	27
PF04340	24.2
PF16128	28.5
PF16129	25
PF16130	22
PF16132	34.5
PF16133	28.3
PF16137	27
PF16138	37
PF16139	27.7
PF16140	22.8
PF04341	28
PF16142	27.9
PF16143	25
PF16144	22.8
PF16145	34.8
PF16146	28.1
PF16147	27
PF16148	22.3
PF16149	25
PF16150	28.5
PF16151	22.6
PF16152	25
PF16153	22.3
PF16154	25
PF16156	27.1
PF16157	26.7
PF16160	27
PF16161	28.7
PF16163	28.9
PF16167	28.1
PF16169	28
PF16170	25
PF16173	30.1
PF16175	25
PF16215	27.9
PF12870	24.1
PF16219	28.5
PF04343	22.2
PF22751	27
PF22752	27
PF16220	25
PF16222	27
PF16223	32
PF16224	27
PF16225	24.4
PF16226	27
PF16227	26.7
PF16228	30.2
PF16229	25
PF16230	29.7
PF04356	26
PF16231	28.4
PF16232	32
PF16234	28.8
PF16233	36.2
PF16235	28
PF16236	25
PF16237	25
PF16238	28.6
PF16239	25
PF16240	25
PF16241	28.6
PF16244	27
PF16245	27.6
PF16246	27
PF16247	27.7
PF16248	29.6
PF16249	27
PF16250	25
PF16252	27.9
PF16253	25
PF16254	26.6
PF16256	29.3
PF16258	29.4
PF16259	25
PF16260	25.7
PF16261	35
PF16262	27
PF16263	28
PF16266	29
PF16267	25
PF16268	28.5
PF16269	23.6
PF16270	22.8
PF16271	30.3
PF16272	28.5
PF16277	29.1
PF16279	29.8
PF16280	25
PF16283	28.3
PF04359	24
PF16284	25
PF20956	28.6
PF16285	24.1
PF16286	28.7
PF16287	26
PF16288	70
PF16290	28.8
PF16291	28.3
PF16292	32
PF04361	22.6
PF16298	28.8
PF16299	28.8
PF13708	25
PF16301	27
PF16302	23
PF16303	28.4
PF16304	25
PF16305	25
PF16306	28.3
PF16307	31.1
PF16308	25
PF16309	27.3
PF16310	25
PF16313	23.5
PF16314	26.2
PF16315	25
PF16316	30.6
PF16318	30.8
PF16323	32.9
PF04363	23.2
PF16328	27.1
PF16334	30.7
PF16339	31.4
PF16341	31.3
PF16342	27.6
PF16343	27
PF16349	29.3
PF16351	28.4
PF04430	33
PF16352	28.9
PF16355	23.9
PF16356	24.7
PF16372	25
PF16373	39.3
PF16375	29.5
PF16377	28.7
PF16378	30
PF16379	22.8
PF04465	27
PF16383	29
PF16386	28.4
PF16387	33.7
PF16389	29.1
PF16390	25
PF30797	25
PF30798	23
PF30799	29
PF30800	25
PF30801	25
PF16391	25
PF16392	27.7
PF16394	25
PF16395	21.6
PF16396	27.8
PF16397	34.1
PF16398	25
PF16400	25.4
PF16401	25
PF04417	23.8
PF16402	27
PF16405	28.5
PF16406	30.2
PF16408	31.2
PF16409	28.8
PF16410	38.2
PF22243	28.1
PF04367	23.8
PF16412	36.7
PF16424	25
PF16425	25
PF16426	25
PF16427	25
PF16428	26.8
PF16429	25
PF16430	25
PF16431	27.9
PF16432	25
PF04456	22.4
PF16433	25
PF16434	25
PF16435	25
PF16436	25
PF16437	25
PF16438	25
PF16439	25
PF16440	25
PF16441	25
PF16442	25
PF16443	25
PF16444	28.2
PF16445	25
PF16446	25
PF16447	25
PF16464	29.9
PF16465	25
PF16466	25
PF16467	32.3
PF16468	28.7
PF04458	27
PF16475	29.4
PF16476	27.8
PF16477	37.6
PF16478	25
PF16479	28.3
PF16480	27.9
PF16481	28.2
PF16502	27
PF16586	27.2
PF16691	27
PF16702	27
PF16703	28.4
PF16723	26.8
PF16728	27
PF16729	27
PF16781	28.1
PF16798	27
PF04368	24.7
PF16802	25
PF16804	27
PF16817	30.1
PF16819	27.2
PF16825	22.6
PF16826	25
PF16871	24.6
PF16877	27
PF16882	27
PF04370	28.4
PF16883	27
PF16887	27
PF16890	27
PF16894	27
PF16895	30
PF16985	27
PF17006	27
PF17008	29.4
PF17002	36.1
PF17009	27
PF17012	27
PF17010	27
PF17011	27
PF17015	33.2
PF17016	27
PF17019	27
PF17020	29.7
PF17023	27
PF17025	27
PF17029	27
PF17031	27
PF17117	28.4
PF17118	30
PF17127	28
PF17128	24.4
PF17133	27.4
PF17137	27
PF17138	28
PF17139	29.4
PF17140	27.1
PF17141	26.7
PF17148	27
PF17162	27
PF17145	27
PF04459	25
PF17165	23
PF17164	13.9
PF17161	35.1
PF17160	27
PF17163	27
PF17166	27
PF17168	28
PF17170	22.9
PF17173	27.3
PF17174	27
PF07505	28.9
PF17195	25
PF17196	25
PF17197	29
PF17220	25
PF04415	29
PF04379	27
PF04409	27
PF17224	27
PF17225	23.1
PF17227	25
PF17230	26.8
PF17231	29
PF17233	30.8
PF04407	102.4
PF17239	27
PF17240	27.4
PF17242	27
PF17247	28.7
PF17248	25
PF17249	31
PF17252	27
PF17253	27
PF17254	27
PF17257	25
PF17258	27
PF17259	25
PF17260	27
PF17261	27
PF17263	27
PF04391	29.6
PF17264	27.5
PF17265	27
PF17266	27
PF17267	27
PF17268	25
PF17269	27
PF17272	27
PF17273	25.9
PF17274	27.7
PF17275	27
PF17276	28.7
PF17277	25.9
PF17278	27
PF17279	27
PF17280	27
PF17281	27
PF17282	25
PF17295	22.8
PF17298	25
PF04393	27
PF17299	27
PF17302	27
PF17303	27.7
PF17305	26.7
PF17306	33.9
PF17309	28.8
PF17310	25
PF17311	25
PF17313	25
PF04394	20.7
PF17314	25
PF17318	26.8
PF17319	25
PF17320	27.7
PF17322	25
PF17326	26.3
PF17328	25
PF17329	25
PF17336	25
PF17340	27
PF17341	25
PF17342	28.1
PF17343	27
PF17344	27.8
PF17345	27
PF17346	25
PF17347	27
PF17349	25.7
PF04398	25
PF17351	27
PF17353	27.6
PF17354	25
PF20839	25
PF20840	27
PF17358	25
PF17359	25
PF17360	27.3
PF17361	27
PF17363	28.4
PF17364	25
PF17365	25
PF17369	28.9
PF17370	27
PF17371	25
PF17372	25
PF17373	25
PF17374	25.9
PF17375	27.7
PF17376	28
PF17377	25.5
PF17379	25
PF17380	25
PF17393	25
PF17395	29.2
PF17399	21.6
PF17400	27
PF17401	25.3
PF17402	25
PF17421	25
PF17422	27
PF17424	30
PF17428	25
PF17434	31
PF17436	25
PF17437	25
PF17438	28.1
PF17439	25
PF17441	31.8
PF17457	26
PF17458	25
PF17459	25
PF17461	25
PF17462	25
PF17472	25
PF17473	26.7
PF10310	25.1
PF17493	27
PF17494	27
PF04418	24.1
PF17496	27
PF17497	27
PF17498	27
PF17502	27
PF17503	27
PF17504	27
PF17505	27
PF17506	27
PF17507	27
PF17509	27
PF17513	27
PF17514	27
PF17518	25
PF17519	25
PF17520	25
PF17522	26.2
PF17525	27
PF17526	25
PF17529	25
PF17532	25
PF17533	27
PF17534	25
PF17535	25
PF17537	25
PF17540	25.2
PF17544	25
PF17545	25
PF17547	25
PF17551	30
PF17552	25
PF17553	25
PF17554	25
PF04784	27
PF17564	27
PF17565	28.2
PF17566	25
PF17567	31.1
PF17568	25
PF17569	25
PF17571	25
PF17572	27
PF17575	27
PF17576	25
PF17578	27
PF17579	27
PF17581	27
PF17583	27
PF17586	27
PF17588	27
PF17589	27
PF17590	25
PF17592	27
PF17593	27
PF17595	27
PF17596	27
PF17597	27
PF17598	27
PF17599	27
PF17600	27
PF17601	27
PF17602	27
PF17603	27
PF17604	27
PF17605	40
PF17606	27
PF17607	30
PF17610	27
PF17611	27
PF17621	27
PF17625	25
PF04448	22
PF17629	27
PF17630	27
PF17631	27
PF17632	27
PF17633	27
PF17637	27
PF17639	27
PF17647	27
PF17658	32.9
PF17653	25
PF17661	27.8
PF17662	35.6
PF17663	26.8
PF17665	28.5
PF17666	28.9
PF17669	25
PF04473	20.5
PF17670	25
PF17671	25
PF17673	26.4
PF17686	26.3
PF17687	27.7
PF17688	25
PF17690	28.4
PF17692	27
PF17693	25
PF04474	25.1
PF17694	25
PF17695	25
PF17697	25
PF17698	25
PF17699	25
PF17700	29.4
PF17701	27
PF17702	25
PF04475	25
PF17704	25
PF17705	25
PF17706	25
PF17707	25
PF17709	25
PF17710	25
PF17711	29
PF17712	25
PF17713	25
PF17714	25
PF17715	25
PF17717	29.5
PF17718	25
PF17719	30.6
PF17724	32.4
PF17729	37
PF17731	26.2
PF17732	25
PF17738	24
PF20784	24.5
PF20783	24.1
PF17739	25
PF17740	35
PF17741	25.7
PF17743	23.9
PF20743	24.1
PF20742	24
PF17744	25
PF20996	25
PF17821	27
PF17823	25.6
PF17824	26.6
PF17826	30
PF04480	20.6
PF17884	26
PF17332	27
PF18057	29.3
PF18077	29
PF18120	23
PF18150	26.6
PF18151	23
PF18300	25
PF18310	25
PF18347	25
PF18355	25
PF18356	25
PF18429	25
PF04481	21.6
PF18433	26.4
PF18446	25
PF18462	28.1
PF18467	33.3
PF18474	25
PF18480	23.8
PF18481	27.6
PF18493	26.3
PF18498	33
PF18505	27
PF04763	25
PF18522	25
PF18532	25
PF18533	25
PF18536	28.1
PF18538	25
PF18539	28.2
PF18540	26.7
PF18620	31.3
PF18629	26.6
PF18632	27
PF18645	27
PF18646	28
PF18656	23.6
PF18681	27
PF18685	25
PF18686	25
PF18687	31.3
PF18688	39.8
PF18690	25
PF18692	28.5
PF18701	23.1
PF18702	26.2
PF18705	34
PF18712	28.4
PF18713	26.8
PF18881	27
PF18882	27
PF18885	18
PF18886	15
PF04483	27
PF18888	10
PF18892	27
PF18893	26
PF18898	23.8
PF18899	24
PF18900	27.9
